scientific_name,category,year_published,url,assessment_id
Columbina buckleyi,LC,2018,https://www.iucnredlist.org/species/22690789/130172984,130172984
Leptotila rufaxilla,LC,2018,https://www.iucnredlist.org/species/22690877/130173662,130173662
Leptotila pallida,LC,2018,https://www.iucnredlist.org/species/22690886/130174108,130174108
Zentrygon linearis,LC,2018,https://www.iucnredlist.org/species/22690946/130175499,130175499
Gallicolumba rufigula,LC,2018,https://www.iucnredlist.org/species/22691009/130176182,130176182
Gallicolumba tristigmata,LC,2018,https://www.iucnredlist.org/species/22691014/130176506,130176506
Treron olax,LC,2018,https://www.iucnredlist.org/species/22691132/130176838,130176838
Treron curvirostra,LC,2018,https://www.iucnredlist.org/species/22691160/130177198,130177198
Treron apicauda,LC,2018,https://www.iucnredlist.org/species/22691252/130177627,130177627
Ramphiculus occipitalis,LC,2018,https://www.iucnredlist.org/species/22691327/130178054,130178054
Ramphiculus leclancheri,LC,2018,https://www.iucnredlist.org/species/22691346/130178401,130178401
Megaloprepia formosa,LC,2018,https://www.iucnredlist.org/species/22691362/130178822,130178822
Ducula forsteni,LC,2018,https://www.iucnredlist.org/species/22691617/130179330,130179330
Ducula radiata,LC,2018,https://www.iucnredlist.org/species/22691629/130179720,130179720
Ducula pistrinaria,LC,2018,https://www.iucnredlist.org/species/22691694/130180109,130180109
Ducula melanochroa,LC,2018,https://www.iucnredlist.org/species/22691765/130180626,130180626
Ducula luctuosa,LC,2018,https://www.iucnredlist.org/species/22691807/130181069,130181069
Cryptophaps poecilorrhoa,LC,2018,https://www.iucnredlist.org/species/22691847/130181485,130181485
Houbaropsis bengalensis,CR,2018,https://www.iucnredlist.org/species/22692015/130184896,130184896
Calherodius leuconotus,LC,2018,https://www.iucnredlist.org/species/22697226/130187384,130187384
Cochlearius cochlearius,LC,2018,https://www.iucnredlist.org/species/22697250/130187930,130187930
Tigrisoma mexicanum,LC,2018,https://www.iucnredlist.org/species/22697259/130188356,130188356
Tigriornis leucolopha,LC,2018,https://www.iucnredlist.org/species/22697277/130188990,130188990
Bostrychia rara,LC,2018,https://www.iucnredlist.org/species/22697484/130189528,130189528
Hydrornis phayrei,LC,2018,https://www.iucnredlist.org/species/22698599/130190059,130190059
Hydrornis oatesi,LC,2018,https://www.iucnredlist.org/species/22698608/130190394,130190394
Erythropitta arquata,LC,2018,https://www.iucnredlist.org/species/22698659/130190859,130190859
Pitta reichenowi,LC,2018,https://www.iucnredlist.org/species/22698676/130191458,130191458
Calyptomena whiteheadi,LC,2018,https://www.iucnredlist.org/species/22698760/130195521,130195521
Philepitta castanea,LC,2018,https://www.iucnredlist.org/species/22698763/130195996,130195996
Neodrepanis coruscans,LC,2018,https://www.iucnredlist.org/species/22698771/130196282,130196282
Sapayoa aenigma,LC,2018,https://www.iucnredlist.org/species/22698786/130196553,130196553
Mionectes rufiventris,LC,2018,https://www.iucnredlist.org/species/22698803/130197280,130197280
Taeniotriccus andrei,LC,2018,https://www.iucnredlist.org/species/22698852/130198013,130198013
Hemitriccus minor,LC,2018,https://www.iucnredlist.org/species/22698859/130198279,130198279
Hemitriccus flammulatus,LC,2018,https://www.iucnredlist.org/species/22698870/130198582,130198582
Hemitriccus diops,LC,2018,https://www.iucnredlist.org/species/22698876/130198894,130198894
Hemitriccus nidipendulus,LC,2018,https://www.iucnredlist.org/species/22698922/130199266,130199266
Phyllomyias fasciatus,LC,2018,https://www.iucnredlist.org/species/22699072/130199777,130199777
Phyllomyias griseiceps,LC,2018,https://www.iucnredlist.org/species/22699107/130200424,130200424
Sublegatus obscurior,LC,2018,https://www.iucnredlist.org/species/22699205/130201063,130201063
Myiopagis flavivertex,LC,2018,https://www.iucnredlist.org/species/22699242/130201929,130201929
Elaenia parvirostris,LC,2018,https://www.iucnredlist.org/species/22699274/130202229,130202229
Elaenia mesoleuca,LC,2018,https://www.iucnredlist.org/species/22699280/130202634,130202634
Elaenia pelzelni,LC,2018,https://www.iucnredlist.org/species/22699286/130203235,130203235
Pogonotriccus orbitalis,LC,2018,https://www.iucnredlist.org/species/22699473/130203485,130203485
Phylloscartes ventralis,LC,2018,https://www.iucnredlist.org/species/22699520/130203779,130203779
Lophotriccus galeatus,LC,2018,https://www.iucnredlist.org/species/22699569/130204041,130204041
Platyrinchus cancrominus,LC,2018,https://www.iucnredlist.org/species/22699629/130204426,130204426
Platyrinchus flavigularis,LC,2018,https://www.iucnredlist.org/species/22699638/130204767,130204767
Onychorhynchus coronatus,LC,2018,https://www.iucnredlist.org/species/22699647/130205114,130205114
Myiophobus phoenicomitra,LC,2018,https://www.iucnredlist.org/species/22699671/130205404,130205404
Contopus lugubris,LC,2018,https://www.iucnredlist.org/species/22699801/130205728,130205728
Knipolegus cyanirostris,LC,2018,https://www.iucnredlist.org/species/22700239/130206001,130206001
Knipolegus poecilurus,LC,2018,https://www.iucnredlist.org/species/22700244/130206365,130206365
Attila rufus,LC,2018,https://www.iucnredlist.org/species/22700350/130206689,130206689
Myiarchus ferox,LC,2018,https://www.iucnredlist.org/species/22700415/130206987,130206987
Ramphotrigon ruficauda,LC,2018,https://www.iucnredlist.org/species/22700476/130207374,130207374
Tyrannopsis sulphurea,LC,2018,https://www.iucnredlist.org/species/22700530/130207691,130207691
Myiodynastes bairdii,LC,2018,https://www.iucnredlist.org/species/22700569/130208067,130208067
Myiozetetes luteiventris,LC,2018,https://www.iucnredlist.org/species/22700593/130208529,130208529
Batara cinerea,LC,2018,https://www.iucnredlist.org/species/22701232/130210296,130210296
Frederickena unduliger,LC,2018,https://www.iucnredlist.org/species/22701244/130210797,130210797
Dysithamnus puncticeps,LC,2018,https://www.iucnredlist.org/species/22701384/130212109,130212109
Dysithamnus xanthopterus,LC,2018,https://www.iucnredlist.org/species/22701387/130212417,130212417
Epinecrophylla fulviventris,LC,2018,https://www.iucnredlist.org/species/22701469/130212748,130212748
Epinecrophylla leucophthalma,LC,2018,https://www.iucnredlist.org/species/22701474/130213097,130213097
Myrmotherula sunensis,LC,2018,https://www.iucnredlist.org/species/22701508/130213395,130213395
Myrmotherula menetriesii,LC,2018,https://www.iucnredlist.org/species/22701536/130213656,130213656
Myrmotherula assimilis,LC,2018,https://www.iucnredlist.org/species/22701540/130213938,130213938
Herpsilochmus atricapillus,LC,2018,https://www.iucnredlist.org/species/22701555/130214205,130214205
Herpsilochmus longirostris,LC,2018,https://www.iucnredlist.org/species/22701580/130214510,130214510
Drymophila devillei,LC,2018,https://www.iucnredlist.org/species/22701629/130214845,130214845
Terenura maculata,LC,2018,https://www.iucnredlist.org/species/22701643/130215094,130215094
Cercomacra cinerascens,LC,2018,https://www.iucnredlist.org/species/22701662/130215349,130215349
Cercomacra melanaria,LC,2018,https://www.iucnredlist.org/species/22701692/130215657,130215657
Hypocnemoides melanopogon,LC,2018,https://www.iucnredlist.org/species/22701737/130215903,130215903
Sclateria naevia,LC,2018,https://www.iucnredlist.org/species/22701749/130216220,130216220
Sipia berlepschi,LC,2018,https://www.iucnredlist.org/species/22701779/130216569,130216569
Myrmoderus squamosus,LC,2018,https://www.iucnredlist.org/species/22701801/130217103,130217103
Akletos melanoceps,LC,2018,https://www.iucnredlist.org/species/22701835/130217378,130217378
Hafferia fortis,LC,2018,https://www.iucnredlist.org/species/22701841/130217680,130217680
Myrmophylax atrothorax,LC,2018,https://www.iucnredlist.org/species/22701851/130218074,130218074
Oneillornis salvini,LC,2018,https://www.iucnredlist.org/species/22701887/130218409,130218409
Ailuroedus buccoides,LC,2018,https://www.iucnredlist.org/species/22703618/130218705,130218705
Ailuroedus melanotis,LC,2018,https://www.iucnredlist.org/species/22703621/130218986,130218986
Amblyornis inornata,LC,2018,https://www.iucnredlist.org/species/22703644/130219341,130219341
Amblyornis subalaris,LC,2018,https://www.iucnredlist.org/species/22703654/130219582,130219582
Ptilonorhynchus violaceus,LC,2018,https://www.iucnredlist.org/species/22703679/130219832,130219832
Chlamydera nuchalis,LC,2018,https://www.iucnredlist.org/species/22703694/130220121,130220121
Malurus elegans,LC,2018,https://www.iucnredlist.org/species/22703752/130220690,130220690
Melilestes megarhynchus,LC,2018,https://www.iucnredlist.org/species/22703934/130242300,130242300
Glycichaera fallax,LC,2018,https://www.iucnredlist.org/species/22703940/130242541,130242541
Lichmera lombokia,LC,2018,https://www.iucnredlist.org/species/22703943/130242801,130242801
Lichmera incana,LC,2018,https://www.iucnredlist.org/species/22703955/130243036,130243036
Lichmera squamata,LC,2018,https://www.iucnredlist.org/species/22703959/130243281,130243281
Lichmera monticola,LC,2018,https://www.iucnredlist.org/species/22703969/130243523,130243523
Lichmera flavicans,LC,2018,https://www.iucnredlist.org/species/22703972/130243774,130243774
Microptilotis montanus,LC,2018,https://www.iucnredlist.org/species/22703984/130244057,130244057
Microptilotis mimikae,LC,2018,https://www.iucnredlist.org/species/22703987/130244314,130244314
Microptilotis orientalis,LC,2018,https://www.iucnredlist.org/species/22703990/130244608,130244608
Meliphaga aruensis,LC,2018,https://www.iucnredlist.org/species/22703996/130244849,130244849
Microptilotis analogus,LC,2018,https://www.iucnredlist.org/species/22703999/130246384,130246384
Microptilotis flavirictus,LC,2018,https://www.iucnredlist.org/species/22704013/130246721,130246721
Caligavis obscura,LC,2018,https://www.iucnredlist.org/species/22704040/130247218,130247218
Meliphaga lewinii,LC,2018,https://www.iucnredlist.org/species/22704016/130247460,130247460
Caligavis subfrenata,LC,2018,https://www.iucnredlist.org/species/22704037/130247738,130247738
Caligavis chrysops,LC,2018,https://www.iucnredlist.org/species/22704052/130247974,130247974
Gavicalis fasciogularis,LC,2018,https://www.iucnredlist.org/species/22704058/130248519,130248519
Stomiopera flava,LC,2018,https://www.iucnredlist.org/species/22704064/130252125,130252125
Ptilotula fusca,LC,2018,https://www.iucnredlist.org/species/22704088/130252398,130252398
Ptilotula penicillata,LC,2018,https://www.iucnredlist.org/species/22704097/130253505,130253505
Xanthotis polygrammus,LC,2018,https://www.iucnredlist.org/species/22704103/130253838,130253838
Meliphacator provocator,LC,2018,https://www.iucnredlist.org/species/22704119/130254111,130254111
Oreornis chrysogenys,LC,2018,https://www.iucnredlist.org/species/22704122/130254377,130254377
Pycnopygius ixoides,LC,2018,https://www.iucnredlist.org/species/22704161/130254715,130254715
Pycnopygius cinereus,LC,2018,https://www.iucnredlist.org/species/22704164/130254957,130254957
Melithreptus brevirostris,LC,2018,https://www.iucnredlist.org/species/22704151/130255796,130255796
Ptiloprora plumbea,LC,2018,https://www.iucnredlist.org/species/22704233/130256312,130256312
Ptiloprora meekiana,LC,2018,https://www.iucnredlist.org/species/22704236/130256530,130256530
Ptiloprora erythropleura,LC,2018,https://www.iucnredlist.org/species/22704239/130256755,130256755
Ptiloprora mayri,LC,2018,https://www.iucnredlist.org/species/22704242/130256989,130256989
Ptiloprora guisei,LC,2018,https://www.iucnredlist.org/species/22704245/130257239,130257239
Ptiloprora perstriata,LC,2018,https://www.iucnredlist.org/species/22704248/130257997,130257997
Melionyx fuscus,LC,2018,https://www.iucnredlist.org/species/22704252/130258345,130258345
Melionyx nouhuysi,LC,2018,https://www.iucnredlist.org/species/22704260/130258572,130258572
Melidectes ochromelas,LC,2018,https://www.iucnredlist.org/species/22704268/130258853,130258853
Melidectes leucostephes,LC,2018,https://www.iucnredlist.org/species/22704272/130259118,130259118
Melidectes belfordi,LC,2018,https://www.iucnredlist.org/species/22704276/130259376,130259376
Melidectes rufocrissalis,LC,2018,https://www.iucnredlist.org/species/22704280/130259657,130259657
Melidectes foersteri,LC,2018,https://www.iucnredlist.org/species/22704284/130260339,130260339
Melidectes torquatus,LC,2018,https://www.iucnredlist.org/species/22704288/130260589,130260589
Meliarchus sclateri,LC,2018,https://www.iucnredlist.org/species/22704292/130260917,130260917
Melipotes gymnops,LC,2018,https://www.iucnredlist.org/species/22704295/130261184,130261184
Melipotes ater,LC,2018,https://www.iucnredlist.org/species/22704304/130261458,130261458
Myza celebensis,LC,2018,https://www.iucnredlist.org/species/22704307/130261779,130261779
Myza sarasinorum,LC,2018,https://www.iucnredlist.org/species/22704310/130262103,130262103
Gliciphila undulata,LC,2018,https://www.iucnredlist.org/species/22704378/130262395,130262395
Gliciphila notabilis,LC,2018,https://www.iucnredlist.org/species/22704385/130262754,130262754
Schiffornis major,LC,2018,https://www.iucnredlist.org/species/22700617/130263393,130263393
Schiffornis virescens,LC,2018,https://www.iucnredlist.org/species/22700629/130263636,130263636
Pachyramphus albogriseus,LC,2018,https://www.iucnredlist.org/species/22700655/130263946,130263946
Pachyramphus validus,LC,2018,https://www.iucnredlist.org/species/22700683/130264229,130264229
Pipreola aureopectus,LC,2018,https://www.iucnredlist.org/species/22700791/130264892,130264892
Pipreola jucunda,LC,2018,https://www.iucnredlist.org/species/22700794/130265175,130265175
Pipreola lubomirskii,LC,2018,https://www.iucnredlist.org/species/22700797/130265448,130265448
Iodopleura isabellae,LC,2018,https://www.iucnredlist.org/species/22700821/130265796,130265796
Cotinga cayana,LC,2018,https://www.iucnredlist.org/species/22700891/130266152,130266152
Xipholena punicea,LC,2018,https://www.iucnredlist.org/species/22700894/130266486,130266486
Pipra aureola,LC,2018,https://www.iucnredlist.org/species/22700985/130266964,130266964
Rupicola peruvianus,LC,2018,https://www.iucnredlist.org/species/22700974/130267257,130267257
Pipra filicauda,LC,2018,https://www.iucnredlist.org/species/22700991/130267659,130267659
Ceratopipra chloromeros,LC,2018,https://www.iucnredlist.org/species/22701003/130268089,130268089
Ceratopipra cornuta,LC,2018,https://www.iucnredlist.org/species/22701006/130268402,130268402
Lepidothrix suavissima,LC,2018,https://www.iucnredlist.org/species/22701020/130268772,130268772
Lepidothrix nattereri,LC,2018,https://www.iucnredlist.org/species/22701050/130269176,130269176
Lepidothrix coeruleocapilla,LC,2018,https://www.iucnredlist.org/species/22701062/130269515,130269515
Antilophia galeata,LC,2018,https://www.iucnredlist.org/species/22701068/130269766,130269766
Chiroxiphia boliviana,LC,2018,https://www.iucnredlist.org/species/22701080/130270143,130270143
Corapipo gutturalis,LC,2018,https://www.iucnredlist.org/species/22701093/130270372,130270372
Machaeropterus pyrocephalus,LC,2018,https://www.iucnredlist.org/species/22701115/130270658,130270658
Machaeropterus deliciosus,LC,2018,https://www.iucnredlist.org/species/22701122/130270942,130270942
Xenopipo atronitens,LC,2018,https://www.iucnredlist.org/species/22701125/130271310,130271310
Neopelma pallescens,LC,2018,https://www.iucnredlist.org/species/22701183/130271758,130271758
Piprites griseiceps,LC,2018,https://www.iucnredlist.org/species/22701216/130272056,130272056
